rating,date,content
5,2021-10-19,너무 재밌어서 금방 읽었어요~!
5,2021-10-17,너무 좋아요
5,2021-10-17,평이좋아 제가 볼려고 주문했는데 초등학교 아이가 먼저 읽고 재밌어하네요ㅎ
5,2021-10-17,즐겁게 후루룩 읽을 수 있는 책입니다
5,2021-10-17,몽글몽글한 내용이라 상상하면서 읽다보니 금방 읽네요 좋아요
5,2021-10-16,아이가 읽고싶다고 고른책 ㅎ하루에 읽었네요
5,2021-10-14,꿈을 소재로 또 다른 삶과 세계를 보여주는 내용이 너무 신선하고 좋았습니다
5,2021-10-14,좋아요
5,2021-10-06,초등5학년 아이가 재미있게 잘보내요. 다음편도 구매예정입니다.
5,2021-10-05,잘 읽었습니다
5,2021-10-05,좋아요~
5,2021-10-03,재밌게 읽었어요~
5,2021-10-02,재밌게 봤어요. 뒷이야기가 궁금해서 빨리 읽어지는 책입니다
5,2021-09-29,가슴 따뜻한 어른들의 동화
5,2021-09-28,추천드립니다.
5,2021-09-26,재밌어용
5,2021-09-24,재밌습니다.
5,2021-09-20,재미난 작품입니다.
5,2021-09-18,넘 재미있어요
5,2021-09-14,아이를 위해 샀으나 내가 더 푹 빠진 책
5,2021-09-13,정말 재밌게 읽었습니다. 저도 꿈백화점에 여러번 갔다왔겠죠?
5,2021-09-11,재밌고 따뜻하게 읽었어요
5,2021-09-11,아이들과 같이 읽으려고 주문했어요^^
5,2021-09-11,맛있는 사탕을 하나씩 까먹는 느낌..
5,2021-09-09,가볍게 읽기 좋음. 기분 좋아지는 이야기.
5,2021-09-08,재미있어요
5,2021-09-08,이유있는 베스트셀러
5,2021-09-07,내용이 궁금해서 구입했어요
5,2021-09-04,선물하기 좋은 책이에요
5,2021-09-01,없어져 버린 나의 동심을 되찾을 수 있었던 기회
5,2021-08-30,정말 재밌게 쉼없이 책장을 넘겨보며 읽었습니다. 상상력  풍부한 작가님의 센스가 돋보이는
5,2021-08-29,몽글몽글 따듯한 느낌이 좋네요. 어린 시절에 이 소설을 만났다면 너무나 좋아했을 것 같아요
5,2021-08-27,꿈에서 꼭 가보고싶은 곳 :) 상상하며 읽는 재미가 있었어요 귀엽고 설레이는 책이었습니다
5,2021-08-26,재밌어요
5,2021-08-25,왜 인기가 많고 2가 나왓는지 알거 같다 상상력을 더해주는것만 같다
5,2021-08-25,행복한 꿈을 꾸고싶게 만든책.
5,2021-08-24,재밌어요! 2권도 구매하러 가야겠군요..
5,2021-08-22,상품 배송 가격대비 만족합니다.^^
5,2021-08-21,기발하고 재밌어서 지인에게 선물로도 줬습니다.
5,2021-08-20,배송이 빨리 와서 좋습니다.
5,2021-08-19,"재미있을꺼같아요  아직못읽….,근데책표지가오ㅐ다르지"
5,2021-08-18,기대됩니다
5,2021-08-16,잠을 자는 시간이 설레게 만들어주는 책
5,2021-08-15,읽다보면 시간가는줄도 모르고 읽게되는 책 2권이 나왔다는 소식에 얼른 읽고 2권도 사야겠다
5,2021-08-14,정말 시간가는줄 모르고 읽었네요~
5,2021-08-12,재밌게 읽었어요~ 2편도 궁금하네요~^
5,2021-08-12,꿈에 대한 새로운 생각과 상상력을 발휘할수있는 좋은시간이였네요 2편도궁금하네요
5,2021-08-11,잘봤습니다.!
5,2021-08-08,서점에 갈 때마다 베스트셀러 코너에 있어서 읽었는데 그 이유를 알겠어요.
5,2021-08-07,너무재미있어서 다시2권구매완료 읽고또읽고있습니다
5,2021-08-05,재밌어요~
5,2021-08-04,잘 읽겠습니다
5,2021-08-04,판타지이지만 믿고싶은 세상이네요~ 마지막에 전 많이 울었습니다 .....
5,2021-08-04,너무너무 오래 핫한책이라 궁금합니다 2편도 벌써기대
5,2021-08-03,재밌고 소재가 신선하고 꼭 영화 한편 보는  느낌 이네요  2권도 기대 됩니다
5,2021-08-03,아이들과 읽을려도 구매했네요
5,2021-08-02,저도 달러구트 꿈 백화점에서 쇼핑하고 싶네요. 신비하고 잼났어요~
5,2021-08-01,재밌게 잘 읽었습니다.
5,2021-08-01,재미 있으면서 힐링도 돼요.
5,2021-07-30,그저 지나쳐 왔던 나의 꿈 속에서 소중한 의미를 되찾게 해주는 마법같은 책.
5,2021-07-30,딸아이의 주문요청. 딸아이의 후기에 의하면 참 잼나는 책이란다.2편도 주문 .좋은책인가보다
5,2021-07-29,책 재밌고 흥미진진하네요. 가볍게 읽기 좋아요. 좋은 책 읽어서 기분이 매우 좋았답니다.
5,2021-07-27,좋아요
5,2021-07-27,너무너무 재미있었어요^^
5,2021-07-27,"중3, 초6 아이 재미있게 잘읽었어요~"
5,2021-07-26,꿈 백화점안에서 일어나는 이야기여서 그런지 자기전에 읽으면 더 재밌고 좋은거같아요~
5,2021-07-26,오랜만에 재밌는 책을 읽은것 같네요
5,2021-07-26,오랜만에 잼있는 책이였어요^^
5,2021-07-24,학교에서 추천 받아 구매했어요... 재미 있다는 데...
5,2021-07-23,역시나 재밌어요.  꿈을통해 인생을 보아요
5,2021-07-23,신선한 발상에.. 잔잔한 스토리 재밌었어요
5,2021-07-21,나는 무슨 꿈을 꾸고 싶을까 생각해 봅니다. 추천해요~~
5,2021-07-20,기발한 순간...꿈이었어요 행복한 꿈입니다^^
5,2021-07-20,제목부터 기대가 됩니다
5,2021-07-20,아이가 정말 재미있다고 하네요~  추전해요~
5,2021-07-19,따뜻하고 좋은 생각이 들게 하는 책. 아이들이 읽어도 괜찮을 것 같아요
5,2021-07-19,따뜻하고 좋은 생각이 들게 하는 책. 아이들이 읽어도 괜찮을 것 같아요
5,2021-07-19,E북으로 읽고 소장하고 싶어서 주문했어요 ㅎㅎ 진짜 재밌게 읽어서 2편도 살거예요~|!!!
5,2021-07-17,초등학생 아이도 너무 재밌다고하네요.
5,2021-07-17,재밌다는 상품평으로 구매했습니다  기대됩니다
5,2021-07-16,어린이들이 보는 소설인줄 알았는데 울림이 큰 책이네요
5,2021-07-15,친구의 추천으로 읽게되었는데 재미있고 지루함없이 읽을수 있는 책이었어요!!
5,2021-07-15,너무 재밌고 좋았어요!!!!
5,2021-07-15,재미 있어요
5,2021-07-15,당신이 꿈을 선택해 구매할 수 있다면 어떤 꿈을 가지고 싶은가요? 흥미로운 상상과 감동♡
5,2021-07-14,너무 재미있게 본책이에요 초딩 과 중등 아이들이랑  함께 여러번읽었어요 !!  아이들이 좋
5,2021-07-13,진짜 재미있어요!!
5,2021-07-12,잘 읽었어요
5,2021-07-12,읽고 너무 재밌고 좋아서 친구에게도 선물했습니다
5,2021-07-01,흥미로운 책
5,2021-07-01,편하게 즐겁게 상상하며 읽었어요 동화읽는 느낌이었어요
5,2021-07-01,굿
5,2021-06-30,상상하면서 읽으니깐 즐거웠어요
5,2021-06-29,재밌게 읽었어요
5,2021-06-26,딸이 너무 좋다고 하네요
5,2021-06-26,재밌게 잘 읽었어요!
5,2021-06-26,추천해요
5,2021-06-26,딸아이가 만족하며 읽었습니다 ^^
5,2021-06-23,기발한 상상력이 돋보이는 책..ㅋㅋ 나는 어떤 꿈을 주문하고 싶은건지 생각해 보게 되었음.
5,2021-06-21,재미있어요!
5,2021-06-21,좋아요 추천합니다~~
5,2021-06-20,어른들도 보고 마음 따뜻해지는 책이에요^^
5,2021-06-20,감명깊게 읽은 책입니다.
5,2021-06-19,아이들과 돌려읽고 재밌다고 한 책!
5,2021-06-19,잘 읽었습니다^^
5,2021-06-18,재미있게 읽었습니다 ~추천합니다
5,2021-06-16,좋아요
5,2021-06-16,"힐링되는 책이었어요. 너무 좋았어요,"
5,2021-06-15,유명해서 구매해봤어요
5,2021-04-06,받기전부터 벌써 기대됩니다.
5,2021-04-04,도서관 대기예약이 길어 구매완료
5,2021-04-04,좋네요
5,2021-04-03,많은 생각응 하게 해주는책.
5,2021-04-03,흥미롭고 재밌어요~!
5,2021-04-02,재밌어요
5,2021-04-02,잠이라는 순간을 또 다른 내가 이어서 살아간다는 컨셉이 참신했습니다.
5,2021-03-30,기대가 됩ㄴ디아
5,2021-03-30,가볍게 읽기 좋아요
5,2021-03-30,"5점으로는 부족한,읽지 않으면 후회할 책 입니다"
5,2021-03-29,지치고 힘든 현실에서 벗어나고 싶을 때 읽으면 힐링입니다.
5,2021-03-29,따뜻한책
5,2021-03-29,재미있네요!!
5,2021-03-28,하루에 꿈을 2~3개씩 꿔서 스트레스를 받았는데 이책을 읽고 부터 꿈을 좀 편하게 꾸는 느
5,2021-03-28,추천합니다
5,2021-03-28,달러구트~ 꿈백화점. 재밌는 소재로  술술 읽히고 새로운 소재! 참신했어요~^^
5,2021-03-28,중학생 아이 흥미있고 재밌었다고 하네요.
5,2021-03-28,초5아이가 재밌게 잘봐요 제가 보려고 산건데~~^^ 책 강추드립니다
5,2021-03-28,"아이 학교 필독도서라고, 수업시간에  필요하다고 해서 구매했어요~"
5,2021-03-27,재밌고 좋아요
5,2021-03-27,재밌어요
5,2021-03-26,재미있어요~
5,2021-03-25,잘봤습니다
5,2021-03-25,처음엔 이게뭐지? 하다가 ㅋㅋ 중1아이 정말재밌게 봤어요~
5,2021-03-23,아직 읽어보진 않았는데 배송 빠르네요^^
5,2021-03-23,꿈같은 이야기로 재밌게 읽었습니다.
5,2021-03-22,잘 읽겠습니다!!
5,2021-03-22,재밌네요
5,2021-03-22,소재가 기발하고 내용도 흥미로웠습니다.
5,2021-03-21,술술 읽히네요  초6딸도  재밌다고  같이  읽었어요^^
5,2021-03-20,순식간에 읽히네요 정말 재밌게 잘 읽었습니다.
5,2021-03-19,기대하고 보기 시작했습니다
5,2021-03-19,기대중!!!
5,2021-03-19,쓱쓱 읽혀요 그리고 재미있어요
5,2021-03-18,너무 짧은거 같아요. 오랜만에 너무나 재밌고 너무나 감동적인 책을 읽어서 행복했어요
5,2021-03-18,하 너무재미있어요
5,2021-03-18,판타지 재미있어요
5,2021-03-18,술술 읽히고 재밌어용
5,2021-03-17,할머니와 손자 내용에서 눈물핑ㅠㅜ꿈은 나에게 주는 복합적인 감정!
5,2021-03-17,칼배송
5,2021-03-16,궁금해서 끝까지 계속 읽게되는 마성의매력인 책
5,2021-03-15,기대됩니다
5,2021-03-14,아들이 재미있다고 후탁 읽어버리네요
5,2021-03-13,가볍게 소설 읽는 느낌으로 좋아요.
5,2021-03-13,아직 읽기전이지만 어떤 내용일지 기대됩니다
5,2021-03-11,환타지 꿈 모든것을 볼 수 있기에 좋은 독서입니다.
5,2021-03-11,가볍게 읽기 좋은 책. 동화같은 판타지적 요소가 돋보이는 책.
5,2021-03-11,오늘 밤 내 꿈의 가격이 궁금해진다.
5,2021-03-11,상상 이상을 만들어내는 이야기의 힘이 그저 놀라울 뿐이다.
5,2021-03-07,속도감 있게 빨리 읽을 수 있었지만 일부러 천천히 생각하며 읽었습니다.
5,2021-03-07,상상해는 재미가 있습니다
5,2021-03-06,잘봤어요
5,2021-03-06,오늘밤 나도 오늘 달러구트를 만나러 가는건 아닐지..?? 참신한 소설입니다 잼나게 읽었어요
5,2021-03-04,읽고 있는데 보고 있는 듯한 신기하고 예쁜 책  나누고 싶어서 선물이 된 책
5,2021-03-03,왜 인기 있는 책인지 알겠네요^^
5,2021-03-03,잘 읽깄습니다
5,2021-03-02,고민하다 구매 합니다 ~ 평이 너무 좋아서 기대를 해봅니다^^ 감사합니다^^
5,2021-03-02,고민하다 구매 합니다 ~ 평이 너무 좋아서 기대를 해봅니다^^ 감사합니다^^
5,2021-03-02,이건 뭔가 삶의 철학까지 배울 수 있는 아끼는 책이 될 것 같아요 ??
5,2021-03-02,아이들이 자라면 꼭 권장 해주고 싶고 주변인들에게도 추천하려구요. 너무 재미있게 읽었습니다
5,2021-03-01,해리포터 좋아하는 사람이라면 무조건 재미있게 읽을 책
5,2021-03-01,참신한 소재여서 재밌어요
5,2021-03-01,좋아여
5,2021-02-28,14살 아들이 너무 재미있다고 저에게도 추천해주네요^^
5,2021-02-28,읽는 동안 설레고 행복한 마음이 들었습니다
5,2021-02-28,잘 읽었습니다
5,2021-02-28,배송도 빠르고 좋아요
5,2021-02-28,"아직 읽는 중인데, 읽기 아까워요,, 끝나가는 게 너무 아쉬워요."
5,2021-02-27,좋아요
5,2021-02-27,재미있어서 지인들께 추천많이했어요 초등부터 성인까지 잘 읽을 수 있어요
5,2021-02-26,너무 재밌게 읽었습니다.
5,2021-02-25,이 책을 읽는 동안에는 신기하게도 꿈을 더 자주 꾸게 된다 :)
5,2021-02-24,너무너무 기대 됩니다. 이번 연휴에 꼭 완독 할거에용 ㅎㅎ 어서 빨리 읽었으면 좋겠네요
5,2021-02-24,재미있게 읽었고 소설 후반부에는 감동적이어서 울었어요
5,2021-02-24,읽는 내내 마음이 따뜻하고 정말 재밌어요~??
5,2021-02-23,우왁!!!!!!!!! 엄청 재밌네요!!!!!!!!! 표지에 끌려샀는데  우왁!재밌오♡♡
5,2021-02-23,정말 재밌어요
5,2021-02-23,흥미진진하게 읽었던 책
5,2021-02-23,"딱 제가 챚던, 제 스타일의 책이에요 표지나 제목부터 기대가 많이 도ㅐㅆ는데 딱 그 기대에"
5,2021-02-21,아이가 정말 재미있게 읽었어요
5,2021-02-21,선물드리려고 샀어요!
5,2021-02-20,읽는 순간 마다 상상이되요 픽사 뭐해요 얼른 영화로
5,2021-02-20,아이에게 선물했는데 제가 더 재밌게 읽었어요
5,2021-02-19,아무 생각 없이 구매한 책인데 설정이며 스토리며 정말 재미있네요!
5,2021-02-18,기대되네요^^
5,2021-02-18,아이가 재미있어 해요.
5,2021-02-17,잼잇어요
5,2021-02-17,유명 추천작에는 이유가 있는 것 같네요. 잘 읽었습니다.
5,2021-02-17,온 가족이 다 읽을려고 구매했어요~~^^
5,2021-02-17,"소재도 신선하고, 재미있을 것 같습니다."
5,2021-02-17,재밌게 읽었습니다
5,2021-02-17,유명한 이유가 있네요 순식간에 읽었습니다
5,2021-02-16,아이가 너무 재밌게 삽시간에 읽었어요
5,2021-02-16,"나라면 무슨꿈을 사고 싶을까?? 이런 행복한 생각을 했어요 단,책에서 왜이리 냄새가날까요"
5,2021-02-16,읽기쉬워요 편안하게 술술 읽혀요 올해의 첫책이네요
5,2021-02-16,읽어라 상상력이 풍부해진다
5,2021-02-16,새해 첫번째 책으로 구매했는데 재밌게 잘 읽었네요..
5,2021-02-16,"재미와 감동, 읽을수록 빠져드는 흥미진진한 이야기!"
5,2021-02-15,잘 읽었습니다!!
5,2021-02-15,"꿈을 소재로한 판타지 소설이고, 가볍게 읽기 좋은 소설입니다!"
5,2021-02-14,감동이었어요
5,2021-02-14,재밌게 잘보았어요! 스토리도 좋았습니다
5,2021-02-13,굿
5,2021-02-13,잘 읽었습니다
5,2021-02-13,재미 있게 읽었어요
5,2021-02-12,어젯밤 꾼 꿈에 대해 한번쯤 생각해보게 되네요
5,2021-02-12,재밌네요
5,2021-02-12,아이가 보고 엄마에게 추천해서 읽고 있어요~
5,2021-02-12,잘 읽었습니다!
5,2021-02-11,잘 읽었습니다.
5,2021-02-11,재미있어요
5,2021-02-09,사실 제가 힐링하고 싶어서 고른책인데 6학년 딸아이가 재밌다고 끼고 봅니다.
5,2021-02-09,판타지를 좋아하는 조카에게 선물했어요
5,2021-02-09,한편에 동화를 읽는 느낌이였습니다
5,2021-02-09,좋아요
5,2021-02-08,재밌어요
5,2021-02-08,잔잔하게 잘 읽어지는 책
5,2021-02-08,따뜻해요. 나도 꿈 좀 주문할 수 있을까요?
5,2021-02-08,재밌어서 한 번에 다 읽은 책
5,2021-02-07,현재 내가 가지고 있는 당연하고 평범하게 느껴지는것에 감사하게 되네요
5,2021-02-07,꿈속 이야기 재밌어요
5,2021-02-07,너무 재미있었어요
5,2021-02-07,역시 판타지는 너무 좋아요 힐링
5,2021-02-06,재미있게 잘읽었어요.  오랜동안 베스트셀러이네요
5,2021-02-06,읽으면서 센과치히로처럼 애니가 만들어지면 좋겠더라구요
5,2021-02-06,몽환적인 분위기를 좋아한다면 추천!
5,2021-02-05,왜 베스트셀러인지 알겠네요!!!
5,2021-02-05,아이가 원하던 책을 사줬더니 순식간에 다 읽었네요
5,2021-02-04,기대됩니다
5,2021-02-03,기분좋게 가볍게 읽기 좋은 책이에요~
5,2021-02-03,아이들과 함께 읽고 있어요~^^ 오랜만에 아이들과 상상하며  재밌게 볼수있는 소설이네요^^
5,2021-02-03,너무 재미있게 잘 읽었습니다 마음이 따뜻해지는 책이에요
5,2021-02-03,졸업하는 예비고등학생선물.
5,2021-02-02,재밌어요 몽글하고 귀여운 내용
5,2021-02-02,너무 재밌어요
5,2021-02-02,<해리포터>를 기다리고 줄서서 사는 이유를 알겠네요. 작가의 상상력이 정말 기발합니다.^^
5,2021-02-02,이런 꿈같은 내용의 책을 2021의 처음에 읽을 수 있어서 너무 감사했다
5,2021-02-01,신세계
5,2021-02-01,좋아요
5,2021-02-01,가볍게 읽기 좋았고 소재가 신선했어요
5,2021-02-01,읽기 쉽고 상상력을 자극하는 책
5,2021-01-31,재미있어요.
5,2021-01-31,베스트 3에 들어가는 책ㅇㅣ예요
5,2021-01-31,정말 평소에 꿈에 대해 들었던 생각들에 대해서도 있었고 생각지못한 부분도 있어서 좋아요!
5,2021-01-31,소재가 너무 신선해요 재밌네요
5,2021-01-31,"보며 웃기도 하고 울기도 했습니다. 다시금 보고 싶은 책, 행복한 기억을 선물한 책 입니다"
5,2021-01-31,재밌어요!
5,2021-01-31,배송너무빨라요. 아직읽기전인데 기대중입니다
5,2021-01-30,꿈 시장 대박나세요 ~미지의 무궁무진한 세계로 고고!!
5,2021-01-30,올해 다시 책읽기를 본격적으로 시작했는데 너무 재미있게 읽었어요
5,2021-01-29,감동적이에요
5,2021-01-29,재미있게 봤습니다
5,2021-01-28,읽고 싶었던 책이에요. 저도 읽고 아이와 같이 읽고싶어서 구매해써요읽고 싶었던 책이에요.
5,2021-01-25,몇년만에 적극 추천 설렘.미안함.그리움.호기심 각 한병씩 다 마신 느낌의 책
5,2021-01-25,상상력에 별다섯개. 역시 작가들의 상상력은 좋다.
5,2021-01-25,배송이 빨라서 좋아요..
5,2021-01-25,우리딸래미가 읽 넘 감명받고 재밋에서 5회독중
5,2021-01-25,근래 읽은 소설 중에 가장 재미있어요
5,2021-01-25,소재가 흥미롭고 재미있었습니다.
5,2021-01-24,넘 재미있어요
5,2021-01-24,너무 재밌어서 순식간에 읽어버림
5,2021-01-24,좋았습니다
5,2021-01-22,아무 책이나 안 읽고 책 골라주기 힘든 초6아들인데 달러구트는 너무 재밌다고 단숨에 읽어
5,2021-01-21,좋습니다!
5,2021-01-21,크리스마스에 읽으면 더더욱 좋은 책
5,2021-01-21,꿈을 사고파는 사람들의 따뜻하고 뭉클한 이야기
5,2021-01-20,아이가 다 읽으면 저도 함께 읽어보려구요
5,2021-01-20,인생책 열손가락중에 하나 꼽습니다
5,2021-01-19,정말 좋아요..
5,2021-01-19,아이가 너무 좋아해요
5,2021-01-19,잘 읽을게요
5,2021-01-19,즐거운 상상 뿐 아니라 삶을 되돌아보는 계기가 되었어요
5,2021-01-19,넘 잼나게 잘 읽었어요
5,2021-01-19,흥미로와요!!
5,2021-01-19,베스트셀러라 하여 구입해보았습니다.
5,2021-01-18,한번 잡으면놓을수없어요.등장하는 꿈제작자들  캐릭터도 흥미로워요
5,2021-01-18,일단 읽어볼게요. 기다됩니다
5,2021-01-18,오랜만에 끝까지 읽은 소설이에요. 어떻게 꿈백화점에 오는지 등을 좀 자세히 설명했으면 하는
5,2021-01-18,중학생 남아 사주었더니 금세 읽네요
5,2021-01-18,잘 읽겠습니다.
5,2021-01-18,소재가 기발하네요 재미있기는 한데 긴박감이 없어서 몰입력이 조금 떨어져요 볼만 해요
5,2021-01-18,재밌네요 좋은소설이에요 생각을 하게 만드네요
5,2021-01-18,철학적 메시지와 잔잔한 감동이 있습니다.
5,2021-01-18,재미있어요
5,2021-01-17,가볍게 재있게 읽다가 뒷부분에서 많이 울었어요. 엄마도 그랬을까...
5,2021-01-15,잘 읽었어요 술술 읽히네요
5,2021-01-15,매진 아니던데. 잘 배송 옴
5,2021-01-15,재밌어요
5,2021-01-15,연말연시에 읽기 좋은 따뜻한 소설책!
5,2021-01-15,재미있어요
5,2021-01-14,책 읽는 재미를 모르던 나에게 독서의 즐거움을 알려준 책! 읽을 때마다 설레었다
5,2021-01-14,정말 너무 재미있게 읽었습니다. 꼭 읽어보세요 추천합니다.!
5,2021-01-14,너무 좋아요! 밤에 잠들기전에 읽으면 너무 포근한 느낌도 들어서 좋아요.. 완전추천 ㅠㅠ
5,2021-01-14,"오랜만에 국내작가의 책을 읽었는데, 생각보다는 재미 있었습니다만, 약간의 뭔가 아쉬움있어요"
5,2021-01-13,"크리스마스 선물로 받아서 읽어봤는데 , 되게 재밌었어요 !"
5,2021-01-13,방금 다 읽었는데 뒤로 갈수록 너무 재밌었어요 인생 드라마를 한편 소장하게 된 느낌입니다
5,2021-01-13,편하게  쭉 읽을수 있어요
5,2021-01-13,중학생 아들한테 읽어보라고 사줬는데..재미있게 잘읽네요~
5,2021-01-13,이런 이야기를 상상해내는 작가님이 대단하십니다. 참 재미있네요
5,2021-01-12,중3딸아이가 읽고싶다해서 주문해줬네요 내용이 신선하고 잔잔하고 감동도 있다네요
5,2021-01-12,너무나 재미있는 상상력~~기분좋은..꿈꾸고 싶네요^^
5,2021-01-12,추천합니다. 재밌네요
5,2021-01-10,빠른 배송 감사합니다.
5,2021-01-10,흡입력이 어마무시..
5,2021-01-10,아이가 재미있어 합니다
5,2021-01-10,아이들이 읽어도 좋을것 같아요!!
5,2021-01-10,애들이 좋아해요
5,2021-01-10,계속 읽고 싶어요 2권 나오면 좋겠어요!
5,2021-01-09,자극적이지 않고 담백하면서도 진솔한 감정이 느껴지기에 온가족이 읽으면 좋은 이야기♡
5,2021-01-09,너무 힐링 되는 책이네요
5,2021-01-09,시작 전 이지만..기대
5,2021-01-08,재밌어요.. 감동받아 눈물까지 흘렸네요 추천하고싶은 책이에요!! :)
5,2021-01-08,아직 읽진 않았지만
5,2021-01-08,"재밋음, 빠르게 읽었어요"
5,2021-01-08,도서관에서 빌려 읽었는데 너무너무 재밌고 새로운 맛이어서 책을 사게됬어요.
5,2021-01-08,이거 진짜 재미있어요 이거땜에 책 엄청읽는중 달러구트를 능가할만한 감동을 주는 책이없다
5,2021-01-08,아껴 읽게 되는 책. 다 읽으면 다시 한번 더 읽을거예요.
5,2021-01-08,"이 백화점 문을 열고 들어가면, 내가 원하는 꿈을 살 수 있다고 상상해보세요~"
5,2021-01-08,마음이 몽글몽글 해지는 것 같네요
5,2021-01-08,진짜 너무 재밌어요 추천합니다
5,2021-01-07,생각의 전환을 일으켜준 책
5,2021-01-07,재미있어서 아이에게도 권해주고 싶어요.
5,2021-01-07,해리포터이후로 이렇게 흥미진진하고 재미있는책은 처음이에요!! 몰입감 최고!!
5,2021-01-07,아이가 좋다고 하네요
5,2021-01-07,겉표지와 책 내용을 읽고 나미야잡화점 생각이 나서 바로 주문 읽고나서 참 마음이 따뜻해지는
5,2021-01-07,편하게 읽히기도 하지만 눈앞에 그려지는듯한 전개가 읽는내내 흥미진진했습니다
5,2021-01-07,읽기전이지만 기대하고 구매했습니다
5,2021-01-07,꿈에서 펼쳐질수있는 모든것
5,2021-01-06,재밌습니다. 후회안합니다 !!
5,2021-01-06,너무 신선한 주제에 신선한 이야기 전개 재미있게 읽었습니다
5,2021-01-06,너무좋아요너무좋아요
5,2021-01-06,정말 재미있어요!! 시간가는 줄 모르고 읽었어요. 따뜻하고 신비한 내용이 뻔하지 않았어요.
5,2021-01-06,230쇄 찍을만한 책이네요 아이도 어른도 좋아할...
5,2021-01-06,진짜 두께감에 처음에는 망설였으나 읽을 수록 더 읽고싶어 천천히 읽은책.
5,2021-01-06,꿈에 대해서 이렇게 생각할 수가 있다니~~ 재밌고 따뜻했어요~~
5,2021-01-06,"추천받아서 샀는데, 재밌어요. 아이도 같이 볼 수 있을 것 같아요."
5,2021-01-05,너무좋아요너무좋아요
5,2021-01-05,좋은 꿈을 꾼 기분
5,2021-01-05,선물했어요.
5,2021-01-05,오랜만에 좋은책읽었어요~^^
5,2021-01-05,나도가고싶다
5,2021-01-05,너무 재밌었어요
5,2021-01-05,잘읽을게요
5,2021-01-05,오랜만에 느껴보는 판타지
5,2021-01-04,좋습니다~^^
5,2021-01-04,실제로 있는곳 같은 상상을하게 되는 책!
5,2021-01-04,판타지를 좋아하는 딸이 재미있게 읽었어요.
5,2021-01-04,읽기전인데흥미로운스토리 기대됩니다
5,2021-01-04,딸이 읽고 싶어해 주문했는데 후기가 좋아 저도 읽고 싶네요.
5,2021-01-04,재미있어요
5,2021-01-03,소재가 독특해서 좋았음
5,2021-01-03,재밌고 뭉클하고 술술 읽히네요^^
5,2021-01-03,너무너무 재미있어서 몇번을 또 읽고 싶어지네요!
5,2021-01-03,너무 너무 추천합니다~꼭 읽어보세요
5,2021-01-02,"금방 읽혀요, 그리고 또 읽고 싶어져요!"
5,2021-01-02,여러곳에서 계속 베스트길래 구매했어요
5,2021-01-02,간만에 마음에 드는 책!
5,2021-01-02,너무 재미있네요
5,2021-01-02,재밌고 귀엽고 설레고 감동적이고 좋았어요
5,2021-01-01,재미있어요~
5,2021-01-01,재미있어요
5,2021-01-01,마음이 따뜻해지는 이야기. 작가의 다른 작품이 궁금해진다.
5,2021-01-01,잼써요! 영화로 나오면 좋겠어요ㅎㅎㅎㅎㅎㅎㅎ ^-^
5,2021-01-01,재밌는 책입니당
5,2020-12-31,꾸길 바란 꿈은 아니지만 꾸고나면 기분좋은 꿈을 꾼 느낌.
5,2020-12-31,선물했어요
5,2020-12-31,펼치자 마자 바로 다읽고  다음날에 또읽었어요  두번세번 읽어도 너무 재미있어요
5,2020-12-30,제가 읽어보고 좋아서 아이들에게도 크리스마스 선물로주려고 2권이나 더 구매를 했어요.
5,2020-12-30,구매 예정엔 없었지만 책평이 좋아서 구입했어요 잘 읽겠습니다
5,2020-12-30,시간 가는 줄 모르고 읽었습니다. 정말 재밌었습니다.
5,2020-12-30,딸에게 선물했어요. 기뻐하네요
5,2020-12-29,좋아요
5,2020-12-29,마지막엔...눈물이...내용 좋아요~^^
5,2020-12-29,잘 읽었어요
5,2020-12-29,어른들은 위한 동화같았어요~ 보면서 눈물 찔끔찔끔ㅜㅜ
5,2020-12-28,좋아요
5,2020-12-28,마음이 몽글몽글해지고 따뜻한 책이었어요
5,2020-12-28,소설 초반부터 사람을 끌어당기는 마법의 책임.굳었던 상상력에 기름칠하는 책!
5,2020-12-27,다음이야기가 너무 궁금해서 금방읽었네요 소설이 잘 읽히고 가슴따뜻해지네요
5,2020-12-27,지인에게 선물했는데 넘 재미있었다고 하시더라구요~
5,2020-12-27,재밌어요
5,2020-12-27,언넝읽고싶네요ㅎ
5,2020-12-27,마음에 힐링이되는 책입니다. 꿈을 팔면서 여러 사연이 소개되는데  딸아이가 넘 감동받았네요
5,2020-12-27,너무 재밌게 읽었어요 감동적이에요
5,2020-12-27,베스킨 셀러라서 구매했습니다  딸이 잘 읽고 있습니다
5,2020-12-27,시간가는줄 모르고 읽었습니다
5,2020-12-26,술술 잘 읽혀지고 흥미롭습니다.
5,2020-12-26,재밌어요 한권 더 구입해서 선물 하려구요
5,2020-12-26,해리포터를 읽었던 때처럼 설레요.
5,2020-12-26,잘 받았어요.
5,2020-12-26,기대
5,2020-12-25,재밌어요
5,2020-12-24,재밌게 봤고 끝부분에 할머니랑 딸이야기 나올땐 눈물도 흘렸어요.
5,2020-12-24,재밌어요
5,2020-12-24,크리스마스 선물로 구입했어요
5,2020-12-24,당신의 꿈은 매진입니다!!
5,2020-12-24,굿굿
5,2020-12-24,정말 달콤한 책! 부담없이 읽을 수 있어서 더 조아요.
5,2020-12-23,재밌어요.
5,2020-12-23,재미있게 잘 읽겠습니다
